marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Train/000180/74880,icsi,Train,me011,Bsr001,"Speaker 1: to g to make these models robust. You don't wanna train on just a few people's voices cuz then you'll just learn the
Speaker 2: Mmm. Mmm.
Speaker 1: their prosodic patterns. That's not what we want.
Speaker 4: Right.
Speaker 5: Mm - hmm.",So so we should,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000213/65510,icsi,Train,me013,Bmr028,"Speaker 7: smart system. It it only knows what we give it. And if w If it knows more than we would really give it when it runs, we call it cheating. But it's Yeah, it's f only used in a community that does some type of computational modeling, I think. It's really not used in any kind of community doing experiments on human perception, or
User: Yeah. In pattern recognition, or in Yeah. Right.
Speaker 7: You know. So she certainly can
User: Yeah. It's machine machine experiments. Um, I mean, w when when the, uh, the neural net
Speaker 7: define it.","and by the late eighties there were uh, we were reviewing thousands of papers that were","training(43), plp(36), htk(34), energy(32), aurora(32), ibm(31), vad(26), discussion(25), range(24), ti - digits(24), andreas(24), agenda(24), log(24), overlaps(23), dave(23), switchboard(23), jose(22), silence(22), chuck(22), test(22)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2481,icsi,Val,me011,Bns001,"Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero eight seven two seven",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2283,icsi,Val,me011,Bns001,"Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O.",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000116/58774,icsi,Train,me006,Bro004,"Speaker 1: Yeah.
Speaker 2: It would do badly and it didn't so badly, right? So they did something.
Speaker 1: Yeah, right. Yeah, yeah.
Speaker 2: Yeah. Uh. So, OK, So I think this brings me up to date a bit. It hopefully brings other people up to date a bit. And um Um I think Uh, I wanna look at these numbers off - line a little bit and think about it and and talk with everybody uh, outside of this meeting. Um, but uh No I mean it sounds like I mean there there there are the usual number of of little little problems and bugs and so forth but it sounds like they're getting ironed out. And now we're seem to be kind of in a position to actually uh, look at stuff and and and compare things. So I think that's that's pretty good. Um I don't know what the One of the things I wonder about, coming back to the first results you talked about, is is how much, uh things could be helped by more parameters. And uh And uh how many more parameters we can afford to have, in terms of the uh computational limits. Because anyway when we go to twice as much data and have the same number of parameters, particularly when it's twice as much data and it's quite diverse, um, I wonder if having twice as many parameters would help. Uh, just have a bigger hidden layer.
Speaker 5: Mm - hmm.",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"training(7), spanish(6), timit(6), aurora(4), cube(4), spert(4), dan(3), german(3), htk(3), plp(3), stephane(3), finnish(2), french(2), italian(2), jrasta - lda(2), languages(2), net(2), noise files(2), noises(2), sampa(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000276/2406,icsi,Train,me018,Bro021,"Speaker 2: It's, uh, Aalborg in Denmark. And it's, yeah,
User: Oh, OK.
Speaker 2: September.
User: Mmm.
Speaker 2: Mmm Yeah. Then, uh, whhh well, I've been working on on t mainly on on - line normalization this week. Uh, I've been trying different slightly slightly different approaches. Um, the first thing is trying to play a little bit again with the, um, time constant. Uh, second thing is, uh, the training of, uh, on - line normalization with two different means, one mean for the silence and one for the speech.",Are the means pretty different for the two?,"models(22), machine(21), aurora(20), net(18), ibm(17), htk(15), plp(15), andreas(15), experiments(14), experiment(13), jane(13), boundaries(13), transcript l(13), gaussians(13), phone(12), state(12), beep(12), model(11), brian(11), training(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/24087,icsi,Train,me011,Bdb001,"User: Right? So if you suddenly decide that you want
Speaker 2: You have to make a different type.
User: Yeah. You'd have to make a different type.
Speaker 2: So Well, if you look at it and Um, I guess in my mind I don't know enough Jane would know better, about the types of annotations and and But I imagine that those are things that would well, you guys mentioned this, that could span any it could be in its own channel, it could span time boundaries of any type, it could be instantaneous, things like that. Um,
User: Right.",Right.,"jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000348/4745,icsi,Train,mn007,Bro028,"Speaker 3: we are. But I guess it's still within their rules to have have it on the, uh, t uh, server side. Right?
User: Yeah. Yeah.
Speaker 3: OK.
User: Mmm.
Speaker 3: And this is still? Uh, well, y you're saying here. I c I should just let you go on.","and one of the trick was to, um, use","vad(73), italian(51), spectral subtraction(38), ti - digits(29), plp(27), lda(27), neural network(26), result(25), aurora(24), network(24), spanish(21), finnish(20), mfcc(20), msg(20), threshold(20), variance(19), training(18), klt(18), french(17), htk(17)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/3097,icsi,Val,me011,Bns001,"User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero eight seven two seven nine eight seven one one O zero one three two O seven three four two five five six six five
User: Thanks.
Speaker 1: Transcript is one four nine one dash one five one O O O five six zero zero six four two one one seven O three three three eight four two five five three five six seven eight O two five three seven zero four seven four five six three one six eight eight two three O three three nine five one four six three seven four six six two eight five three nine O",Thanks,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000376/10498,icsi,Test,mn015,Bed013,"Speaker 3: Well, no I guess not. Excel -
User: s It's i I know it's it's strange, but look at it look at our Bayes - net. If we don't have Let's assume we don't have any input from the language. Right? So there's also nothing we could query the ontology, but we have a certain user setting. If you just ask, what is the likelihood of that person wanting to enter some something, it'll give you an answer. Right? That's just how they are.
Speaker 3: Sure.
User: And so, @ @ whatever that is, it's the generic default intention. That it would find out. Which is, wanting to know where something is, maybe nnn and wanting I don't know what it's gonna be, but there's gonna be something that
Speaker 2: Well you're not gonna are you gonna get a variety of intentions out of that then? I mean, you're just talking about like given this user,","Well you can observe some user and context stuff and ask, what's the","german(27), nuh(22), object(18), input(17), xml(16), belief(15), johno(15), net(15), parser(14), heidelberg(13), intention(13), wizard(13), friday(13), bhaskara(12), ontology(12), tasks(12), fey(12), user(12), values(12), building(11)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2355,icsi,Val,me011,Bns001,"Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000287/7022,icsi,Val,me025,Buw001,"Speaker 3: I'm Rocky Raccoon on channel
Speaker 1: And, uh, do you want to do the P D As and the P Z Ms?
User: Let me, uh, turn that off. Oh. PZM nearest, nearest, next nearest. Next one.
Speaker 4: Next nearest.
Speaker 1: Far.",Thanks.,"channels(7), table(7), tools(7), dan(6), microphones(5), mikes(5), transcriber(5), equipment(4), wireless(4), eric(4), project(4), pzm number(4), tcl(4), ear(3), list(3), machine(3), pc(3), transcript number(3), whole thing(3), head(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000039/71831,icsi,Val,fe008,Buw001,"Speaker 1: Yep.
Speaker 3: Yeah. w Just"" what would you like to know?""
Speaker 1: But that neither could anyone else, though, is what, uh, my point is.
Speaker 5: Yes.
User: I I was wondering if if there might be one s more source of queries which is indicator phrases like"" action item"",",which could be obtained from the text from the transcript.,"tools(8), u penn(5), volume(5), transcription conventions(5), eagles(4), great idea(4), interface(4), project(4), transcriber(4), word level(4), boundary(4), continuation(4), middle(4), dan(3), different ways(3), french(3), jane(3), mate(3), speakers(3), susan ervin - tripp(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000183/46607,icsi,Val,me011,Buw001,"Speaker 2: Mm - hmm.
User: I think it definitely if they exist. And then Jane's idea of summarization afterward I think is not a bad one. Um, picking out basically to let you pick out keywords, um, and, uh, construct queries.
Speaker 2: So who who does this summarization?
Speaker 3: Yeah, I'm thinking that Yeah.
User: People in the meeting. You know, just at at the end of the meeting, before you go,",go around the table.,"jane(24), dan(18), transcription(15), tools(10), iram(10), transcriber(8), p z ms(7), project(7), corpus(7), money(6), user interface(6), mike number(6), mikes(5), pda(5), transcripts(5), speaker change(5), stress(5), thanks(5), computer(5), form(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000176/69,icsi,Train,me011,Bns003,User: Testing.,"Uh, they're partici","jane(33), dan(21), transcription(16), thanks(13), iram(11), tools(10), table(9), transcriber(9), corpus(9), user interface(8), project(8), queries(8), overlap(8), broadcast news(8), meeting recorder(7), mikes(7), p z ms(7), software(7), transcripts(7), threshold(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000370/11805,icsi,Val,mn015,Bed006,"User: Nuh.
Speaker 6: So you're just saying like what part of town the things are in or whatever?
User: Yeah a and um the map is more a means for them to have the buildings and their names and maybe some ma ma major streets and their names
Speaker 1: Mm - hmm.
User: and we want to maybe ask them, if you have get it sort of isolated street the the, whatever,"" River Street"", and they know that they have decided that, yes, that's where they want to do this kind of action um that they have it with them and they can actually read them or sort of have the label for the object because it's too hard to memorize all these st strange German names.",and we have a real interesting subject which is Ron Kay,"nuh(12), building(10), wizard(10), net(9), object(9), xml(9), input(8), parser(8), vista(8), belief(7), german(7), ontology(7), context(6), heidelberg(6), intention(6), human(5), intentions(5), johno(5), map(5), new york(5)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/62492,icsi,Test,fe008,Btr002,"Speaker 4: Mm - hmm.
Speaker 2: And also that we can I don't know, that we have this shared realm of knowledge, kind of, and can laugh about things that other people would not understand whatsoever, or You know?
Speaker 5: Mm - hmm. The little intricacies and idiosyncracies of people's voices and
Speaker 2: Yeah. Yeah. I mean, i it's really cool. Yeah, or even just about what we were talking about with the technical part, you know, the interface.
Speaker 4: Yeah.","Do you have any favorite parts of these meetings? Things that you I mean, we di we talked briefly about this last time.","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/39899,icsi,Train,me011,Bdb001,"User: is that
Speaker 3: But that's what you'll have to do.
User: For Perl if you want to just do Perl. If you wanted to use the structured XML query language, that's a different thing. And it's a set of tools that let you specify given the D - DDT DTD of the document,
Speaker 3: Bec - be
User: um, what sorts of structural searches you want to do. So you want to say that, you know, you're looking for, um, a tag within a tag within a particular tag that has this particular text in it,","And so the point isn't that an end - user, who is looking for a query like you specified, wouldn't program it in this language. What you would do is, someone would build a tool that used that as a library.","jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/41135,icsi,Train,fe016,Bdb001,"Speaker 2: um, what sorts of structural searches you want to do. So you want to say that, you know, you're looking for, um, a tag within a tag within a particular tag that has this particular text in it, um, and, uh, refers to a particular value. And so the point isn't that an end - user, who is looking for a query like you specified, wouldn't program it in this language. What you would do is, someone would build a tool that used that as a library. So that they so that you wouldn't have to construct the internal representations yourself.
User: Is a See, I think the kinds of questions, at least in the next to the end of this year, are there may be a lot of different ones, but they'll all have a similar nature. They'll be looking at either a word - level prosodic, uh, an a value, like a continuous value, like the slope of something. But
Speaker 2: Mm - hmm.
User: you know, we'll do something where we some kind of data reduction where the prosodic features are sort o uh, either at the word - level or at the segment - level, or or something like that. They're not gonna be at the phone - level and they're no not gonna be at the frame - level when we get done with
Speaker 2: Right.",sort of giving them simpler shapes and things.,"jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2399,icsi,Val,me011,Bns001,"Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000039/11984,icsi,Val,fe008,Buw001,"User: Tsk. Well, there is this other thing which y which you were alluding to earlier, which is, um, there are certain key words like, you know,"" action item"" and things like that, which could be used in, uh,
Speaker 5: Although
User: t to some degree finding the structure. And and I also, um, was thinking, with reference to
Speaker 6: Yeah. W
User: the n uh, note - taking, the advantage there is that you get structure without the person having to do something artificial later. And the fir third thing I wanted to say is the summaries afterwards, um, I think they should be recorded instead of written because I think that, um, it would take so long for people to write that I think you wouldn't get as good a summary.","Yeah, good. Good point. Yeah.","tools(8), u penn(5), volume(5), transcription conventions(5), eagles(4), great idea(4), interface(4), project(4), transcriber(4), word level(4), boundary(4), continuation(4), middle(4), dan(3), different ways(3), french(3), jane(3), mate(3), speakers(3), susan ervin - tripp(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000131/23982,icsi,Train,me006,Bro022,"Speaker 5: Oh, it's
Speaker 1: So, it's it's a general rule. Just listen very carefully to what I say and do the opposite. Including what I just said.
Speaker 6: And, yeah, that's everything.
Speaker 3: All set? Do you want to go, Stephane?
Speaker 2: Um. Yeah. Maybe, concerning these d still, these meeting digits. I'm more interested in trying to figure out what's still the difference between the SRI system and the Aurora system. And Um. Yeah. So, I think I will maybe train, like, gender - dependent models, because this is also one big difference between the two systems. Um, the other differences were the fact that maybe the acoustic models of the SRI are more SRI system are more complex.",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"timit(12), acoustic events(12), sonorance(10), spanish(7), training(7), transcript l(7), aurora(6), mapping(6), sub - band(6), phones(6), stephane(5), experiments(5), larry saul(5), h m ms(5), speech recognition(5), acoustic(5), phonological features(5), cube(4), htk(4), spert(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000381/54501,icsi,Train,mn017,Bdb001,"User: I mean, most people aren't as sophisticated as as we are here with, you know, uh, time alignments and stuff. So So the the the point is
Speaker 2: Should should we mention some names on the people who are n?
User: Right. So, um, the p my point is that you're gonna end up with, uh, word sequences that are differently annotated. And you want some tool, uh, that is able to sort of merge these different annotations back into a single, uh, version. OK? Um, and we had this problem very massively, uh, at SRI when we worked, uh, a while back on, uh well, on dialogue acts as well as, uh, you know, um, what was it? uh,
Speaker 3: Well, all the Switchboard in it. Yeah.
User: utterance types. There's, uh, automatic, uh, punctuation and stuff like that.","uh, one version of the transcripts with a particular segmentation, and then we had another version that was based on,","laughter(7), fair number(3), switchboard(3), visual contact(3), breathing(3), downsampling(3), jane(2), overlaps(2), transcripts(2), andreas(2), chairs(2), minute(2), nodding(2), overlap(2), ibm(2), models(2), more work(2), sri recognizer(2), language model(2), sri(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000239/92460,icsi,Val,me013,Buw001,"Speaker 6: e e Yeah. And then the other thing might be, um, uh, technical versus administrative. Cuz if I recorded some administrative meetings then that may have less overlap, because you might have more overlap when you're doing something technical and disagreeing or whatever.
Speaker 3: Mm - hmm. Mm - hmm. Well, I just as as as a contributary eh, so I I know that in l in legal depositions people are pr are prevented from overlapping. They'll just say, you know you know,"" wait till each person is finished before you say something"". So it is possible to lessen if we wanted to. But but these other factors are fine. I just wanted to raise the issue.
Speaker 6: Well, the reason why I didn't want to is be why I personally didn't want to is because I wanted it to be as,
Speaker 3: Mm - hmm.
Speaker 6: uh, unintrusive as possi as you could be with these things hanging on you.",Yeah. Did they discuss any of that in the the meeting they had with L Liberman? What,"ibm(4), wireless lapel(3), mari(3), channels(2), design(2), hour(2), jane(2), range(2), statement(2), transcription(2), two microphones(2), equipment(2), level(2), mike picheny(2), about five o' clock(1), action items(1), afternoon(1), alignments(1), annoyance(1), answer(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/3343,icsi,Val,me011,Bns001,"Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero eight seven two seven nine eight seven one one O zero one three two O seven three four two five five six six five
User: Thanks.
Speaker 1: Transcript is one four nine one dash one five one O O O five six zero zero six four two one one seven O three three three eight four two five five three five six seven eight O two five three seven zero four seven four five six three one six eight eight two three O three three nine five one four six three seven four six six two eight five three nine O
Speaker 6: Transcript one seven one one dash one seven three O nine four O zero one two zero zero three one nine nine four one five two one six nine eight eight",Thanks,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000062/95505,icsi,Val,fe016,Buw001,"Speaker 5: Oh, really? It's those guys.
Speaker 2: Oh, they only did the far - field? I see.
Speaker 1: Yeah.
User: But they had multiple mikes and they did do recognition, and they did do real conversations. But as far as I know they didn't offer that data to the community at this meeting.
Speaker 1: Mm - hmm.","you know, Mark's really into this. We should keep in touch with him.","mari(9), funding(4), turn(3), uw(3), conversations(2), darpa(2), dialogue(2), jane(2), jeff(2), katrin(2), language(2), ldc(2), microphone(2), microphones(2), really good idea(2), site(2), speaker(2), telephone(2), transcriber(2), transcription(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/3550,icsi,Val,me011,Bns001,"Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero eight seven two seven nine eight seven one one O zero one three two O seven three four two five five six six five
User: Thanks.
Speaker 1: Transcript is one four nine one dash one five one O O O five six zero zero six four two one one seven O three three three eight four two five five three five six seven eight O two five three seven zero four seven four five six three one six eight eight two three O three three nine five one four six three seven four six six two eight five three nine O
Speaker 6: Transcript one seven one one dash one seven three O nine four O zero one two zero zero three one nine nine four one five two one six nine eight eight six eight five seven nine zero eight eight O six nine nine O three nine O O seven one one six eight five two two two six zero eight three six five nine four seven four five eight three nine six seven nine four two O nine","So, I wanted to just era it reiterate","jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/96845,icsi,Val,fe008,Btr001,"User: Because, uh, we're we have the assumption that we'll take care of it this in this other way, but In any case, the idea is that you have ground truth, you know exactly what the person should have said and you check to be sure, and usually there aren't many errors eh w when they were checked.
Speaker 1: Oh.
User: Um, and then, you have this multiplicity of voices, uh, reading these things, and you can do really good speech recognition that way. So they have some papers out that they've done this. It's really it's been very fruitful in terms of the analyses. It's nice to have,
Speaker 6: Huh.
Speaker 1: Hmm.","uh, psychological approach also that you like to have some standard stimulus here and then you can Yeah.","overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000214/23695,icsi,Val,me013,Bmr029,"Speaker 2: then we then it's a fair it's a completely fair test.
User: So, how do you determine what you use to group together to be a a?
Speaker 2: You group together all the data coming in through one channel and where Thilo's speech detector has has determined that there is speech. And that speech is is deemed to come from that speaker, whether that's true or not. So if you get some cross - talk from another microphone, then you just process this it as if it were from that speaker.
User: The only other alternative would be to turn off speaker adaptation in both.
Speaker 2: Well, that's more of a problem.",Mm - hmm.,"training(44), plp(36), htk(34), ibm(32), energy(32), aurora(32), vad(28), discussion(25), ti - digits(25), dave(25), log(25), range(24), andreas(24), agenda(24), switchboard(24), effect(23), overlaps(23), test(23), jose(22), silence(22)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/30864,icsi,Val,fe008,Btr001,"Speaker 6: Yeah.
User: Yeah.
Speaker 5: Yeah, I I don't remember the words exactly. It's a shame. There was one that was a whole sentence was broken up in the middle, and there was a little like millisecond of break in the middle. And if you connected it all together, it completely changed what was right before it and what was right after it. It was written as something else, and then it became a word together from what was before and after and then with this little tiny millisecond pause. So I guess I don't know. I mean, I guess when we talk in between different segments of the word maybe, there's pauses somehow, I guess or the you can
Speaker 4: Hmm.
Speaker 3: We stop voicing sometimes.",There are some times when there have been words that they just pause right in the middle of. You're,"overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/83132,icsi,Train,me011,Bsr001,"Speaker 1: but we definitely will be interested in some language and dialogue.
Speaker 5: And s I don't know, maybe we will end up transcribing stu if Hor - if Horacio wants, you know, wants that done, maybe that'll be maybe we'll end up doing that.
Speaker 2: Mm - hmm.
Speaker 1: So.
User: Well","Well, so it's a","jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
